STATE_NAME,COUNTY,POPULATION,HOUSEHOLDS,FAMILIES,SNAP,GEOID,latitude,longitude
 West Virginia,Summers County,12125,4982,3006,1309,,,
 West Virginia,Taylor County,16727,6557,4327,1077,,,
 West Virginia,Tucker County,6822,2790,1685,303,,,
 West Virginia,Tyler County,8397,2894,1800,366,,,
 West Virginia,Upshur County,23965,9599,6094,1605,,,
 West Virginia,Wayne County,39337,14479,9396,2825,47181,,
 West Virginia,Webster County,8415,2964,1871,900,,,
 West Virginia,Wetzel County,14629,5603,3495,878,,,
 West Virginia,Wirt County,5264,2081,1431,581,,,
 West Virginia,Wood County,84678,35220,21906,5569,,,
 West Virginia,Wyoming County,21581,7795,5700,1863,,,
 Wisconsin,Adams County,20505,8783,5324,1282,,,
 Wisconsin,Ashland County,16002,6624,3885,1067,,,
 Wisconsin,Barron County,46529,18969,12410,2362,,,
 Wisconsin,Bayfield County,16031,7358,4912,840,,,
 Wisconsin,Brown County,267364,107772,68174,9096,,,
 Wisconsin,Buffalo County,13314,5550,3620,514,,,
 Wisconsin,Burnett County,16356,6990,4414,813,,,
 Wisconsin,Calumet County,52128,20467,14682,1229,,,
 Wisconsin,Chippewa County,65877,26056,16746,2616,,,
 Wisconsin,Clark County,34655,12591,8745,1303,,,
 Wisconsin,Columbia County,58219,24016,15848,2006,,,
 Wisconsin,Crawford County,16167,6508,4079,721,,,
 Wisconsin,Dane County,555474,236036,130549,15647,,,
 Wisconsin,Dodge County,89274,35291,22609,3170,,,
 Wisconsin,Door County,29713,13612,8653,1132,,,
 Wisconsin,Douglas County,44034,18865,11174,2039,,,
 Wisconsin,Dunn County,45254,17277,10149,1963,,,
 Wisconsin,Eau Claire County,105206,41976,24344,4377,,,
 Wisconsin,Florence County,4542,2076,1345,292,,,
 Wisconsin,Fond du Lac County,103890,42151,26962,3373,,,
 Wisconsin,Forest County,9184,3660,2440,487,,,
 Wisconsin,Grant County,52210,19775,12048,1775,,,
 Wisconsin,Green County,37098,15392,9896,1313,,,
 Wisconsin,Green Lake County,18990,7987,5254,954,,,
 Wisconsin,Iowa County,23715,9749,6309,791,,,
 Wisconsin,Iron County,6074,2801,1598,345,,,
 Wisconsin,Jackson County,21004,7950,4878,1016,47087,36.3592,-85.6732
 Wisconsin,Jefferson County,84808,33861,22455,3036,47089,,
 Wisconsin,Juneau County,26595,10363,6540,1270,,,
 Wisconsin,Kenosha County,168743,65877,43499,7916,,,
 Wisconsin,Kewaunee County,20535,8104,5744,434,,,
 Wisconsin,La Crosse County,120291,49603,27717,4133,,,
 Wisconsin,Lafayette County,16662,6667,4419,625,,,
 Wisconsin,Langlade County,19469,8404,5203,1079,,,
 Wisconsin,Lincoln County,28378,12055,7370,1245,47103,,
 Wisconsin,Manitowoc County,81103,34834,21649,3362,,,
 Wisconsin,Marathon County,137597,56218,37082,4898,,,
 Wisconsin,Marinette County,41720,18344,11263,1928,,,
 Wisconsin,Marquette County,15515,6688,4190,745,,,
 Wisconsin,Menominee County,4318,1251,968,272,,,
 Wisconsin,Milwaukee County,939123,387392,211143,73289,,,
 Wisconsin,Monroe County,46091,17733,11520,2168,47123,,
 Wisconsin,Oconto County,38691,16352,11141,1267,,,
 Wisconsin,Oneida County,37468,15724,9658,1007,,,
 Wisconsin,Outagamie County,189620,75847,49414,5026,,,
 Wisconsin,Ozaukee County,91029,36889,25165,1329,,,
 Wisconsin,Pepin County,7328,3058,2072,248,,,
 Wisconsin,Pierce County,42204,15860,10207,795,,,
 Wisconsin,Polk County,44806,18263,12410,1685,47139,,
 Wisconsin,Portage County,70378,29041,17511,2188,,,
 Wisconsin,Price County,14003,6576,3886,819,,,
 Wisconsin,Racine County,197379,79040,52204,10239,,,
 Wisconsin,Richland County,17353,7157,4574,865,,,
 Wisconsin,Rock County,163522,66030,41859,8423,,,
 Wisconsin,Rusk County,14182,6063,3752,844,,,
 Wisconsin,St. Croix County,92495,35387,25459,1912,,,
 Wisconsin,Sauk County,65428,26850,17886,2565,,,
 Wisconsin,Sawyer County,17813,7932,4887,1029,,,
 Wisconsin,Shawano County,40836,16732,10981,1584,,,
 Wisconsin,Sheboygan County,117528,48751,30433,4085,,,
 Wisconsin,Taylor County,19960,7691,5168,670,,,
 Wisconsin,Trempealeau County,30504,12201,7837,1008,,,
 Wisconsin,Vernon County,30719,11833,7667,877,,,
 Wisconsin,Vilas County,22813,10550,6645,1058,,,
 Wisconsin,Walworth County,105945,42018,27298,3605,,,
 Wisconsin,Washburn County,16561,7084,4495,803,,,
 Wisconsin,Washington County,136300,55807,38883,2778,47179,,
 Wisconsin,Waukesha County,405332,164141,113296,6681,,,
 Wisconsin,Waupaca County,51769,22173,14498,1695,,,
 Wisconsin,Waushara County,24527,9886,6506,1113,,,
 Wisconsin,Winnebago County,171304,71416,42190,6656,,,
 Wisconsin,Wood County,74107,31790,19937,3944,,,
 Wyoming,Albany County,37311,16016,7736,592,,,
 Wyoming,Big Horn County,11671,4215,2723,213,,,
 Wyoming,Campbell County,46758,17190,12118,778,47013,,
 Wyoming,Carbon County,14714,5937,3906,390,,,
 Wyoming,Converse County,13702,5636,3733,360,,,
 Wyoming,Crook County,7185,2822,2007,8,,,
 Wyoming,Fremont County,39434,14490,9144,1216,,,
 Wyoming,Goshen County,12642,4962,3305,382,,,
 Wyoming,Hot Springs County,4673,2085,1342,169,,,
 Wyoming,Johnson County,8457,3825,2371,61,47091,,
 Wyoming,Laramie County,99905,40842,25902,2415,,,
 Wyoming,Lincoln County,19457,7383,4970,260,47103,,
 Wyoming,Natrona County,79382,32634,19987,2108,,,
 Wyoming,Niobrara County,2486,1017,611,66,,,
 Wyoming,Park County,29664,12607,8144,619,,,
 Wyoming,Platte County,8607,3793,2399,136,,,
 Wyoming,Sheridan County,30812,13003,7560,454,,,
 Wyoming,Sublette County,8830,3337,2174,22,,,
 Wyoming,Sweetwater County,42459,15529,10305,922,,,
 Wyoming,Teton County,23319,9531,6052,147,,,
 Wyoming,Uinta County,20514,7675,5099,434,,,
 Wyoming,Washakie County,7768,3370,2271,74,,,
 Wyoming,Weston County,6891,2754,1907,71,,,
 Puerto Rico,Adjuntas Municipio,18068,5611,3756,3334,,,
 Puerto Rico,Aguada Municipio,38307,12995,9040,7087,,,
 Puerto Rico,Aguadilla Municipio,55241,21442,14353,10118,,,
 Puerto Rico,Aguas Buenas Municipio,24567,8917,6573,4595,,,
 Puerto Rico,Aibonito Municipio,24565,8764,5818,4070,,,
 Puerto Rico,Añasco Municipio,25859,8883,5969,4841,,,
 Puerto Rico,Arecibo Municipio,88017,31624,21033,16212,,,
 Puerto Rico,Arroyo Municipio,16183,6147,4141,3609,,,
 Puerto Rico,Barceloneta Municipio,22836,7847,5646,4044,,,
 Puerto Rico,Barranquitas Municipio,28982,8863,6874,5132,,,
 Puerto Rico,Bayamón Municipio,185939,66689,44695,22182,,,
 Puerto Rico,Cabo Rojo Municipio,47403,16722,11155,7507,,,
 Puerto Rico,Caguas Municipio,128182,48226,31562,18773,,,
 Puerto Rico,Camuy Municipio,32885,11367,8245,6094,,,
 Puerto Rico,Canóvanas Municipio,42811,14612,10318,7256,,,
 Puerto Rico,Carolina Municipio,155886,61112,38951,18536,,,
 Puerto Rico,Cataño Municipio,23536,8716,5995,3801,,,
 Puerto Rico,Cayey Municipio,42134,16022,10708,6500,,,
 Puerto Rico,Ceiba Municipio,11463,4123,2718,2028,,,
 Puerto Rico,Ciales Municipio,17045,5623,4202,3484,,,
 Puerto Rico,Cidra Municipio,40125,13447,9681,6188,,,
 Puerto Rico,Coamo Municipio,35268,13023,8538,6537,,,
 Puerto Rico,Comerío Municipio,18990,5274,3447,3065,,,
 Puerto Rico,Corozal Municipio,34631,10614,7807,6014,,,
 Puerto Rico,Culebra Municipio,1293,489,266,132,,,
 Puerto Rico,Dorado Municipio,36030,11807,8346,4184,,,
 Puerto Rico,Fajardo Municipio,32336,12158,7967,5265,,,
 Puerto Rico,Florida Municipio,11725,4331,3393,2646,,,
 Puerto Rico,Guánica Municipio,14297,5518,3409,3220,,,
 Puerto Rico,Guayama Municipio,37388,14127,9265,7561,,,
 Puerto Rico,Guayanilla Municipio,18047,6375,4507,3303,,,
 Puerto Rico,Guaynabo Municipio,90014,31429,19560,7362,,,
 Puerto Rico,Gurabo Municipio,41237,14486,10639,5008,,,
 Puerto Rico,Hatillo Municipio,38739,13634,9922,7029,,,
 Puerto Rico,Hormigueros Municipio,15726,6272,4140,2797,,,
 Puerto Rico,Humacao Municipio,51398,17749,12020,7766,,,
 Puerto Rico,Isabela Municipio,42985,14846,9918,7213,,,
 Puerto Rico,Jayuya Municipio,14877,5004,3712,2929,,,
 Puerto Rico,Juana Díaz Municipio,46704,15287,10968,8410,,,
 Puerto Rico,Juncos Municipio,37290,13065,9130,6361,,,
 Puerto Rico,Lajas Municipio,23407,7765,4977,4292,,,
 Puerto Rico,Lares Municipio,28092,9882,7377,6084,,,
 Puerto Rico,Las Marías Municipio,8896,2695,1801,1452,,,
 Puerto Rico,Las Piedras Municipio,35495,12068,8758,5833,,,
 Puerto Rico,Loíza Municipio,24216,8727,6064,4619,,,
 Puerto Rico,Luquillo Municipio,17917,6803,4516,3417,,,
 Puerto Rico,Manatí Municipio,39693,14500,9805,6041,,,
 Puerto Rico,Maricao Municipio,5389,1888,1246,1020,,,
 Puerto Rico,Maunabo Municipio,10700,3891,2850,1909,,,
 Puerto Rico,Mayagüez Municipio,74146,29241,16678,14664,,,
 Puerto Rico,Moca Municipio,37532,13315,9406,7338,,,
 Puerto Rico,Morovis Municipio,29069,9654,7405,5596,,,
 Puerto Rico,Naguabo Municipio,23722,8160,5246,4245,,,
 Puerto Rico,Naranjito Municipio,29200,8302,5670,4651,,,
 Puerto Rico,Orocovis Municipio,21510,6828,4745,4009,,,
 Puerto Rico,Patillas Municipio,16231,5869,3819,3325,,,
 Puerto Rico,Peñuelas Municipio,20625,6756,4907,3640,,,
 Puerto Rico,Ponce Municipio,139245,52008,33129,27042,,,
 Puerto Rico,Quebradillas Municipio,23743,8261,5598,4385,,,
 Puerto Rico,Rincón Municipio,15097,5704,3710,2525,,,
 Puerto Rico,Río Grande Municipio,47630,15573,10912,7063,,,
 Puerto Rico,Sabana Grande Municipio,22860,6868,4246,2753,,,
 Puerto Rico,Salinas Municipio,26208,9778,6461,4848,,,
 Puerto Rico,San Germán Municipio,32031,11475,6883,5830,,,
 Puerto Rico,San Juan Municipio,344791,142829,78234,45900,,,
 Puerto Rico,San Lorenzo Municipio,37822,13571,8981,7143,,,
 Puerto Rico,San Sebastián Municipio,39351,13808,9724,7539,,,
 Puerto Rico,Santa Isabel Municipio,20530,7258,4711,3293,,,
 Puerto Rico,Toa Alta Municipio,67602,22055,16334,6611,,,
 Puerto Rico,Toa Baja Municipio,76248,28002,18583,9674,,,
 Puerto Rico,Trujillo Alto Municipio,68001,24022,17243,7350,,,
 Puerto Rico,Utuado Municipio,28585,10111,6749,5422,,,
 Puerto Rico,Vega Alta Municipio,35728,12146,8979,5625,,,
 Puerto Rico,Vega Baja Municipio,54544,19799,13226,8044,,,
 Puerto Rico,Vieques Municipio,8317,2374,1394,1028,,,
 Puerto Rico,Villalba Municipio,22341,7823,5769,4632,,,
 Puerto Rico,Yabucoa Municipio,31047,11905,7917,7203,,,
 Puerto Rico,Yauco Municipio,34704,11836,7318,5805,,,
